Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Outlet,Item_Fat_Content_Low Fat,Item_Fat_Content_Non-Edible,Item_Fat_Content_Regular,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Category_Drink,Item_Category_Food,Item_Category_Non-consumable
NCF18,18.35,0.089120941,190.5504,OUT049,0.0,0.8760887653398319,14,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDP01,20.75,0.063454375,153.2682,OUT045,0.0,0.931517928516646,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDH24,20.7,0.021474597,156.9288,OUT045,0.0,0.924160350316781,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDI38,12.792854228644991,0.014556069,208.7638,OUT027,0.0,1.0323700911499412,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDX03,15.85,0.061084423,44.7744,OUT035,0.0,0.8745633863730314,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDY28,7.47,0.152150971,213.5218,OUT046,0.0,1.289244453451765,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDN34,15.6,0.045950668,170.8132,OUT018,0.0,1.164645594499972,4,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDJ02,17.2,0.02521782,148.5418,OUT045,0.0,0.9605224292043867,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDW40,12.792854228644991,0.184096112,140.7812,OUT019,0.0,1.6775683284980636,28,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDX03,15.85,0.06144156,43.4744,OUT017,0.0,0.879676620300429,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDE17,12.792854228644991,0.054191792,152.1366,OUT027,0.0,1.0198040949416565,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDT58,9.0,0.085954716,167.4816,OUT046,0.0,0.929632599647686,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDI38,13.35,0.014614728,207.9638,OUT013,0.0,1.0365304037437304,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDW22,9.695,0.030284659,223.3114,OUT035,0.0,1.1414264119105013,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDS15,12.792854228644991,0.07768258900000001,109.2596,OUT027,0.0,0.8704928808471495,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
NCX06,17.6,0.01567399,181.9976,OUT013,0.0,0.874000848105894,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
DRK47,7.905,0.064052266,229.9694,OUT035,0.0,0.9294568213354937,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDC23,12.792854228644991,0.017819491,178.0686,OUT027,0.0,0.9942317012691407,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDM56,16.7,0.117486329,107.4912,OUT010,0.0,1.6050904874776606,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDP21,7.42,0.025740842000000003,190.0872,OUT046,0.0,0.8747287851769817,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDP58,11.1,0.135142318,218.8482,OUT046,0.0,1.027776794883328,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDA27,12.792854228644991,0.054150290999999996,254.7672,OUT019,0.0,1.8000222716240246,28,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDK41,12.792854228644991,0.22330909100000002,85.5224,OUT019,0.0,1.5315371993286393,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
NCH42,6.86,0.03653732,230.601,OUT046,0.0,0.8747287899452363,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDG29,17.6,0.056406081,42.5454,OUT045,0.0,1.001095882147192,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDW15,15.35,0.055338105,150.4734,OUT018,0.0,0.8782920615596147,4,3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
FDD28,10.695,0.053513977000000004,59.1904,OUT018,0.0,1.165591921089684,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDQ37,20.75,0.08939944400000001,193.9478,OUT049,0.0,0.8760887652268078,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDC23,18.0,0.017902816999999998,178.2686,OUT035,0.0,0.9988808436458759,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDV13,17.35,0.027605646,88.9856,OUT035,0.0,0.9988808309683516,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDK33,17.85,0.01123525,211.856,OUT046,0.0,0.8747287865841531,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDO33,14.75,0.08924812900000001,113.1518,OUT013,0.0,0.9983272063761457,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDN21,18.6,0.077290355,161.9236,OUT017,0.0,1.0305630749972867,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCW06,12.792854228644991,0.050096660999999994,192.4162,OUT027,0.0,1.0316749766962405,28,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDI38,13.35,0.014624135,207.2638,OUT035,0.0,1.0371975828734423,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDC21,12.792854228644991,0.04275079,107.7254,OUT027,0.0,0.8704928743014455,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
NCS05,11.5,0.020978072,132.8942,OUT046,0.0,0.9222899183949005,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
NCN53,5.175,0.030402657000000003,37.0874,OUT049,0.0,0.8760887505926914,14,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDV40,17.35,0.024591033999999998,74.8038,OUT010,0.0,1.9613686617360286,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDG60,20.35,0.061043068,233.0616,OUT017,0.0,0.9348909894142955,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCY30,12.792854228644991,0.025827577999999997,182.7976,OUT027,0.0,0.9178237004144673,28,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDM40,10.195,0.160261305,141.0154,OUT045,0.0,1.0394975833726574,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCO30,19.5,0.016404389199999998,183.3608,OUT046,0.0,1.0,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDK10,5.785,0.04035886,181.36599999999999,OUT046,0.0,0.999069750919566,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDM36,11.65,0.058849939000000004,172.7422,OUT045,0.0,0.9241603498544413,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDN10,11.5,0.046085420999999994,117.6124,OUT013,0.0,1.0272169703742795,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDM46,7.365,0.160619486,93.61200000000001,OUT018,0.0,0.8782920652689741,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDX50,20.1,0.074743226,111.5228,OUT049,0.0,0.8760887560006632,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDP33,18.7,0.0894533,254.3672,OUT045,0.0,0.9608976436717839,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDO12,15.75,0.041268371624999994,194.8452,OUT045,0.0,1.0,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDC28,7.905,0.05494116,110.4254,OUT013,0.0,1.1517004656609864,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDO31,6.76,0.02904146,80.796,OUT045,0.0,0.8765027728117318,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDX45,16.75,0.10483596699999999,154.863,OUT035,0.0,1.0274000447027027,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDV21,11.5,0.17134893399999998,125.7704,OUT049,0.0,0.9600687406098837,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDH04,6.115,0.011390653999999998,91.0488,OUT049,0.0,0.8760887527399851,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
NCG54,12.1,0.079739853,169.4106,OUT013,0.0,0.9982383436175841,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDO13,7.865,0.061059672,162.7526,OUT046,0.0,0.9222899108287685,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDA09,12.792854228644991,0.148643089,179.766,OUT027,0.0,1.0315985464259918,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDC38,15.7,0.123186843,133.5942,OUT017,0.0,1.004720892094144,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCO42,21.25,0.024655594,144.0102,OUT046,0.0,0.9222898986882128,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDL45,15.6,0.037746432,123.8704,OUT049,0.0,0.8760887676513964,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
NCK31,10.895,0.027025266000000003,52.2666,OUT013,0.0,0.8740008756416204,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
FDM39,6.42,0.053773114000000004,179.0002,OUT017,0.0,0.8796766173417347,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDC22,6.89,0.228353164,192.482,OUT010,0.0,1.6047028843475875,15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDF46,7.07,0.093671176,115.3834,OUT046,0.0,1.0277767971224552,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDQ37,20.75,0.08944169,192.0478,OUT045,0.0,0.8765027638415617,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDH41,9.0,0.137270472,213.4534,OUT010,0.0,1.604702882018113,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDQ04,6.4,0.084753606,40.2796,OUT046,0.0,0.958764792080474,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCQ02,12.792854228644991,0.007196387333333333,189.2556,OUT027,0.0,1.0,28,5,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
FDJ57,12.792854228644991,0.021469174,187.6582,OUT027,0.0,1.0279231438211254,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
NCE07,8.18,0.013150445,140.6154,OUT049,0.0,0.9602554447160507,14,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDE56,17.25,0.159062948,60.2194,OUT013,0.0,0.9215224099231822,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDI20,19.1,0.038623716,209.6586,OUT049,0.0,0.876088759349709,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDK36,7.09,0.006956501222222221,49.1034,OUT018,0.0,1.0,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDP08,12.792854228644991,0.111865695,191.8478,OUT027,0.0,0.9170444126260151,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDF44,7.17,0.060065869,130.9968,OUT017,0.0,0.9348909839687068,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
NCU53,5.485,0.042993634,167.3842,OUT017,0.0,1.0420006453443436,6,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDF47,20.85,0.097599775,224.8746,OUT035,0.0,0.9988808351107208,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDS55,7.02,0.135852194,149.7734,OUT010,0.0,1.605090494013166,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDZ52,19.2,0.167504237,110.5886,OUT010,0.0,1.5560143904869426,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDL04,19.0,0.112379351,105.3622,OUT018,0.0,0.9260469369832288,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
NCM26,20.5,0.023138823,152.734,OUT035,0.0,1.0278781181351457,9,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDX43,5.655,0.07401603929999999,168.05,OUT049,0.0,1.0,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDP52,18.7,0.070801636,227.801,OUT049,0.0,1.1621239912016115,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
DRK49,14.15,0.036016611000000004,41.4138,OUT045,0.0,1.0350199061936018,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDE38,6.52,0.04457004,165.3842,OUT013,0.0,0.9215224084204188,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
DRF13,12.1,0.029775731,145.2444,OUT035,0.0,1.027302423197703,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDK41,14.3,0.213478694,84.9224,OUT010,0.0,1.4641166629669167,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
FDJ04,12.792854228644991,0.123849384,120.0124,OUT027,0.0,0.9942317124584177,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
FDZ44,8.185,0.038886823,118.5808,OUT018,0.0,0.8782920639472077,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDS11,7.05,0.055512274,225.7088,OUT013,0.0,0.9215224054607078,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDA55,17.2,0.05707763,224.8088,OUT049,0.0,0.9237238263313503,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
NCW53,18.35,0.030495077000000002,194.0162,OUT046,0.0,0.9222899079099608,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
FDB49,12.792854228644991,0.031596274111111114,99.8384,OUT027,0.0,1.0,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDD23,9.5,0.048960915,188.1898,OUT017,0.0,1.0047208917747055,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
NCV42,6.26,0.031485703999999996,110.0228,OUT045,0.0,0.8765027646300121,11,7,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
NCZ29,15.0,0.071662195,127.7362,OUT018,0.0,0.933419536605391,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
FDQ26,13.5,0.067815921,58.0562,OUT013,0.0,1.036040610631176,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDV08,7.35,0.028756672999999996,40.5454,OUT017,0.0,1.291612373103828,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDC53,8.68,0.008849431,99.9384,OUT049,0.0,0.876088760011851,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDV58,20.85,0.20294826800000001,197.4452,OUT010,0.0,1.7350867103102654,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
NCP02,12.792854228644991,0.078454358,58.3562,OUT019,0.0,1.5315371915001228,28,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
DRI37,15.85,0.107816091,56.8904,OUT045,0.0,0.9315179268623053,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
FDQ12,12.65,0.035465802000000005,229.601,OUT049,0.0,0.876088760840674,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDE33,19.35,0.049635605,76.5644,OUT046,0.0,0.874728798607004,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDX27,20.7,0.11434852300000001,95.0436,OUT045,0.0,1.0387976550415938,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDM22,14.0,0.042195095999999994,51.56399999999999,OUT017,0.0,0.9640005125606136,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
NCH30,12.792854228644991,0.117578079,113.88600000000001,OUT019,0.0,1.6790026756511427,28,4,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
FDC04,15.6,0.045240103,241.7854,OUT017,0.0,0.9275067618474083,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDO38,17.25,0.072839052,79.7986,OUT046,0.0,0.929632598306417,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
FDV52,12.792854228644991,0.12093225099999999,117.0466,OUT027,0.0,0.9539191562797092,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
FDB32,20.6,0.023433422000000002,94.5778,OUT013,0.0,0.8740008655410416,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDV43,16.0,0.077168705,46.5086,OUT018,0.0,0.9260469320722183,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDI24,10.3,0.079064574,178.237,OUT018,0.0,0.9260469401724735,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDR40,9.1,0.008079833,81.7618,OUT017,0.0,1.0336462210430757,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDW02,4.805,0.037758036,124.5704,OUT049,0.0,1.0294303559062836,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDE44,14.65,0.171654513,48.4692,OUT049,0.0,1.0294303538342335,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
FDL38,13.8,0.014733108,89.4172,OUT046,0.0,0.8747287999914931,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
NCT54,8.695,0.10635280611111111,96.0094,OUT010,0.0,1.0,15,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
DRJ39,20.25,0.060802383,219.7482,OUT010,0.0,1.556014382036673,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
FDW55,12.6,0.022004053,248.6092,OUT049,0.0,1.1741006353050372,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
DRF13,12.792854228644991,0.052143322,144.5444,OUT019,0.0,1.79901413819792,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
NCW17,18.0,0.019416374,129.5994,OUT049,0.0,0.9147504059712699,14,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDP13,8.1,0.134298156,40.448,OUT035,0.0,0.8624886334414656,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDS08,5.735,0.057193256,174.437,OUT018,0.0,0.8782920632661319,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
NCP17,19.35,0.021579142444444442,62.6168,OUT035,0.0,1.0,9,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
NCO53,16.2,0.175151361,182.1608,OUT035,0.0,1.1416797110558536,9,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDH19,19.35,0.033155576,173.9738,OUT045,0.0,0.924160336974914,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDJ04,18.0,0.125156,119.8124,OUT017,0.0,1.0047208971539634,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDG10,6.63,0.010956306,56.9588,OUT049,0.0,0.8760887863839263,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
FDA40,16.0,0.166159652,87.5856,OUT010,0.0,1.735658501125545,15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDI53,8.895,0.137924102,161.9236,OUT045,0.0,1.0350199185205102,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDU09,7.71,0.11146995900000001,56.0956,OUT010,0.0,1.5424471533975623,15,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
FDK60,16.5,0.09405464,98.3068,OUT045,0.0,1.1439575641020132,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDR43,18.2,0.16240296,34.819,OUT017,0.0,0.9348909872662832,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDW22,9.695,0.030461721,220.0114,OUT017,0.0,1.1480998647417087,6,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
DRP47,15.75,0.235341126,252.1382,OUT010,0.0,1.604434645960801,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
DRG48,5.78,0.024362196000000003,145.8102,OUT010,0.0,1.46411667135891,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
FDA14,16.1,0.065170902,146.17600000000002,OUT035,0.0,1.0278781139995001,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDU49,19.5,0.030668817999999997,87.954,OUT013,0.0,0.998238348184837,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDK28,5.695,0.065722924,256.9646,OUT045,0.0,0.9315179211425507,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDT19,7.59,0.14504086,173.608,OUT046,0.0,0.9590984394815012,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
NCQ42,20.35,0.039347842,125.2678,OUT045,0.0,0.961043514362959,11,7,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDD03,13.3,0.079968115,234.43,OUT045,0.0,1.0010958843856972,11,7,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
NCM53,18.75,0.051997608,108.32799999999999,OUT013,0.0,0.9288589844728422,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
NCX53,20.1,0.014968132,140.8154,OUT045,0.0,1.0387976536760504,11,7,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDV14,12.792854228644991,0.044281997000000003,85.8856,OUT027,0.0,0.9178236950558076,28,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
NCZ54,14.65,0.083830905,161.4552,OUT017,0.0,1.030563066498308,6,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDB39,11.6,0.038486905,55.4272,OUT013,0.0,0.9215224129607676,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
DRC24,17.85,0.024821278,153.4998,OUT046,0.0,0.9222899081973684,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDY36,12.3,0.009402696,74.138,OUT013,0.0,0.8740008375546702,26,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
FDN01,8.895,0.0682887242,176.637,OUT035,0.0,1.0,9,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
DRH25,18.7,0.01459303,52.7324,OUT046,0.0,1.0366952109242635,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
FDV08,7.35,0.02226416655555556,43.8454,OUT046,0.0,1.0,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCP53,14.75,0.032941482,238.8906,OUT049,0.0,1.0006230261181046,14,9,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
FDU52,7.56,0.0622296457,156.563,OUT010,0.0,1.0,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
NCI42,18.75,0.010386567,206.9954,OUT045,0.0,0.9241603305433304,11,7,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDZ14,7.71,0.047579697000000004,120.3756,OUT035,0.0,0.9221155135615755,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
FDF11,10.195,0.017631222,240.6538,OUT046,0.0,1.036139817608935,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDQ13,11.1,0.010684957,85.7908,OUT018,0.0,0.9260469141405118,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDO32,6.36,0.20176529199999998,46.606,OUT010,0.0,1.5560143920803877,15,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
DRJ37,10.8,0.061350284000000005,153.3024,OUT018,0.0,1.0031395362904314,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
FDY43,14.85,0.098402239,168.1474,OUT046,0.0,1.1408538900843388,16,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
NCT41,15.7,0.056306994000000006,153.2024,OUT017,0.0,1.0328357730882862,6,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
NCV17,18.85,0.014105020375000001,132.5626,OUT045,0.0,1.0,11,7,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
FDM04,12.792854228644991,0.046892427,53.2666,OUT027,0.0,1.118510680975021,28,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
DRB48,16.75,0.024954731,38.3822,OUT018,0.0,1.0409409484582193,4,3,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
FDM24,6.135,0.07926135299999999,152.8366,OUT013,0.0,1.0360971033313038,26,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
FDT37,14.15,0.035325003,254.1014,OUT049,0.0,1.0620843112851506,14,9,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
NCO05,7.27,0.077930971,97.3384,OUT010,0.0,1.556014385667043,15,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDL13,13.85,0.056318568,234.03,OUT046,0.0,0.8747287889334937,16,8,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
FDL15,17.85,0.046898544,152.8682,OUT017,0.0,0.879676609434874,6,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
FDB11,16.0,0.061095899,223.4404,OUT018,0.0,0.9334195379269256,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
FDL14,12.792854228644991,0.056306024,156.1972,OUT019,0.0,1.5315371950619514,28,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
FDY10,12.792854228644991,0.085911519,114.5176,OUT019,0.0,1.614810589381347,28,4,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
FDJ40,13.6,0.049666358,110.7912,OUT049,0.0,1.0006230428170135,14,9,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
NCW18,15.1,0.05932482099999999,237.2248,OUT046,0.0,1.3330339980449055,16,8,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
NCY06,15.25,0.061133888,129.0968,OUT013,0.0,0.9288589925209685,26,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
DRE13,6.28,0.027817961000000002,85.8198,OUT018,0.0,0.87829206463049,4,3,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
FDA26,7.855,0.07407035099999999,217.2482,OUT045,0.0,0.9565350868968254,11,7,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
NCE19,8.97,0.155687405,52.8956,OUT010,0.0,1.4641166648894752,15,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
FDE33,19.35,0.049626219000000006,80.2644,OUT035,0.0,0.8745633890284621,9,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
